,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
61,,,,1.0,361.0,,,,,,,,,,,,7.0,7.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,27.0,4.0,,23.0,641.0,657.0,207.0,,,,2013
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
753,1.0,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,,3.0,4.0,,,,697.0,684.0,257.0,,,,2013
6311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
837,,,,18.0,1053.0,,,,,,,,,,,,16.0,16.0,15.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,84.6,84.6,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,119.0,,1.0,65.0,9.0,2.0,54.0,1150.0,1106.0,344.0,,,,2013
5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
695,,,,,,,,,,,,,,,,,16.0,16.0,2.0,,,25.0,38.0,,595.0,23.8,502.0,,,,,,,,,,,,,26.0,41.0,,316.0,12.2,,124.5,88.5,,,,,,,,,,36.0,,47.0,52.9,5.0,68.0,556.0,15.4,8.2,,4.0,14.0,,29.0,7.2,,,,,,1.0,141.0,,,,,,,1013.0,1029.0,364.0,,,,2013
1285,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,431.0,374.0,169.0,,,,2013
5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
304,,,,,,,,,,,,,,,,,15.0,15.0,15.0,,,,,,,,851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,1000.0,951.0,291.0,,,,2013
5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
58,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,190.6,117.6,,,,,,,,,,73.0,,31.0,65.8,6.0,111.0,816.0,11.2,7.4,,,,,,,,,,,,,4.0,,,,,,,1013.0,1029.0,364.0,,,,2013
590,,,,5.0,846.0,,1.0,,,,,,,,2.0,1.0,16.0,16.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,67.6,67.6,,,,,,,,,7.0,,,,,,,,,,,,,,,,3.5,21.0,,,,,163.0,,,34.0,7.0,7.0,27.0,1042.0,1057.0,393.0,,,,2013
320,,,,,865.0,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,75.3,75.3,,,,,,,,,11.0,,,,,,,,,,,,,,,,4.5,23.0,,,,,74.0,,,46.0,10.0,12.0,36.0,1082.0,1084.0,342.0,,,,2013
754,,,,2.0,216.0,,,,,,,,,,,,16.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,22.6,,,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,6.0,,,,,112.0,,,16.0,8.0,1.0,8.0,1070.0,1052.0,346.0,,,,2013
4735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
923,,,,7.0,1029.0,,2.0,,,,,,,,,,16.0,16.0,16.0,3.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,104.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,,,89.0,16.0,1.0,73.0,1042.0,1057.0,393.0,,,,2013
945,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,2.2,1.2,,,,,,,,,,1.0,,12.0,100.0,,1.0,12.0,12.0,12.0,,,,,,,,,,,,,282.0,,6.0,7.0,,,,1041.0,1077.0,320.0,,,,2013
830,,,,,,,,,,,,,1.0,,,,16.0,16.0,16.0,,,,,,,,1055.0,,,,,,,,,,,,,,,,,,,306.6,208.6,,,,,,,,,,98.0,,82.0,55.1,11.0,178.0,1426.0,14.6,8.0,,,,,,,,,,,,,,,,,,,,1069.0,1132.0,388.0,,,,2013
6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1015,,,,,,,,,,,,,,,,,16.0,16.0,9.0,,,,,,,,442.0,,,,,,,,,,,,,,,,,,,29.9,15.9,,,,,,,,,,14.0,,8.0,77.8,,18.0,54.0,3.9,3.0,,15.0,12.0,1.0,45.0,3.0,,,,,,,121.0,,2.0,2.0,,,,972.0,1127.0,393.0,,,,2013
2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1440,,,,3.0,305.0,,,,,,,,,,,,13.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,2.5,15.0,,,,,90.0,,1.0,18.0,3.0,3.0,13.0,1054.0,1070.0,389.0,,,,2013
1155,,,,3.0,148.0,,,,,,,,,,,,9.0,9.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,9.5,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,1.0,9.0,3.0,,5.0,1031.0,1135.0,390.0,,,,2013
5478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1754,,,,,,,,,,,,,,,,,16.0,16.0,2.0,,,,,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,,,,,,972.0,1127.0,393.0,,,,2013
936,,,,,,,,,,,,,1.0,1.0,,,11.0,11.0,1.0,,,2.0,20.0,,28.0,14.0,118.0,,,,,,,,,,,,,,,,,,,38.9,33.9,,,,,,,,,,5.0,,8.0,62.5,,8.0,13.0,2.6,1.6,,44.0,39.0,3.0,166.0,3.8,,,,,,,140.0,,3.0,4.0,,,,1162.0,1041.0,347.0,,,,2013
2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.0,590.0,201.0,,,,2013
5674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
986,,,,,574.0,,,,,,,,,,,,11.0,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,82.4,82.4,,,,,,,,,18.0,,,,,,,,,,,,,,,,8.5,49.0,,,,,43.0,,,34.0,5.0,11.0,29.0,723.0,677.0,256.0,,,,2013
5960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1339,,,,,,,,,,,,,,,,,16.0,16.0,3.0,,,1.0,,,,,450.0,,,,,,,,,,,,,,,,,,,106.9,70.9,,,,,,,,,,36.0,,38.0,64.3,4.0,56.0,469.0,13.0,8.4,,,,,,,,,,,,,167.0,,,,,,,1179.0,1103.0,414.0,,,,2013
2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
954,,,61.7,,,,,,,,,,3.0,1.0,,-8.0,16.0,16.0,16.0,,,,,,,,1014.0,,473.0,292.0,13.0,79.0,88.76,43.0,336.0,24.0,3379.0,7.1,11.6,,,,,,,297.66,297.66,,,,,,,,,,,,,,,,,,,,111.0,56.0,6.0,585.0,5.3,,,,1.0,,,,,,,,,,1013.0,1029.0,364.0,,,,2013
1020,,,57.4,,,,,,,,,,7.0,2.0,,-9.0,14.0,11.0,9.0,,,,,,,,588.0,,272.0,156.0,11.0,73.0,69.15,31.0,203.0,7.0,1798.0,6.6,11.5,,,,,,,143.52,143.52,,,,,,,,,,,,,,,,,,,,83.0,93.0,2.0,576.0,6.9,,,,,,,,,,,,,,1074.0,1036.0,361.0,,,,2013
3268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
145,,,,,,,,,,,,,4.0,3.0,,,15.0,15.0,15.0,,,,,,,,459.0,,,,,,,,,,,,,,,,,,,144.1,126.1,,,,,,,,,,18.0,,24.0,85.7,,21.0,134.0,7.4,6.4,1.0,217.0,28.0,8.0,687.0,3.2,,,,,,,,,,,,,,1082.0,1084.0,342.0,,,,2013
4216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1094,,,,1.0,233.0,,,,,,,,,,,,13.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,20.3,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,3.0,,,,,68.0,,1.0,15.0,4.0,3.0,10.0,1065.0,1075.0,366.0,,,,2013
6602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
940,,,,,,,,,,,,,,,1.0,22.0,10.0,10.0,4.0,,,,,,,,380.0,,,,,,,,,,,,,,,,,,,74.1,49.1,,,,,,,,,,25.0,,40.0,48.1,1.0,52.0,431.0,17.2,8.3,,,,,,,,,,,,1.0,68.0,,,,,,,738.0,732.0,256.0,,,,2013
5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
472,,,,15.0,693.0,1.0,,,,,,,,,1.0,,16.0,16.0,7.0,4.0,79.0,,,,,,,,,,,,,,,,,,,1.0,9.0,,9.0,9.0,,84.5,84.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,97.0,,2.0,54.0,9.0,1.0,42.0,1054.0,1070.0,389.0,,,,2013
1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1654,,,,,,,,,,,,,,,,,14.0,14.0,2.0,,,,,,,,189.0,,,,,,,,,,,,,,,,,,,11.3,6.3,,,,,,,,,,5.0,,25.0,50.0,,10.0,63.0,12.6,6.3,,,,,,,,,,,,,94.0,,,,,,,1101.0,1058.0,386.0,,,,2013
5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
118,,,,,,,,,30.0,21.0,53.0,70.0,,,,,16.0,16.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,,,,,,,1074.0,1036.0,361.0,,37.0,37.0,2013
3234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1690,,,,,7.0,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,1.0,4.0,1.0,,2.0,522.0,476.0,182.0,,,,2013
4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
362,,,,,,,,,,,,,,,,,5.0,5.0,2.0,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,11.0,7.0,,,,,,,,,,4.0,,32.0,66.7,,6.0,70.0,17.5,11.7,,,,,,,,,,,,,,,,,,,,321.0,320.0,128.0,,,,2013
1352,,,,,,,,,,,,,,,,,14.0,14.0,13.0,,,1.0,9.0,,9.0,9.0,910.0,,,,,,,,,,,,,,,,,,,120.3,80.3,,,,,,,,,,40.0,1.0,57.0,47.1,3.0,85.0,587.0,14.7,6.9,,2.0,13.0,,16.0,8.0,,,,,,,45.0,,1.0,2.0,,,,1145.0,1161.0,358.0,,,,2013
5909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1254,,,,4.0,653.0,,1.0,,,,,,,,,,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,,4.0,57.0,10.0,3.0,43.0,955.0,859.0,281.0,,,,2013
5982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.0,712.0,247.0,,,,2013
5967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
49,,,,,,,,,29.0,26.0,58.0,89.7,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0,,,,,,,1042.0,1057.0,393.0,1.0,45.0,45.0,2013
4308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
6547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
4704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
2522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
5308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013
217,,,,12.0,1012.0,,2.0,,,,,,1.0,,1.0,-5.0,16.0,16.0,16.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,95.5,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,73.0,15.0,3.0,58.0,1060.0,991.0,360.0,,,,2013
