,adp_2qb,adp_dynasty,adp_half_ppr,adp_ppr,adp_rookie,adp_std,blk_kick,blk_kick_ret_td,blk_kick_ret_yd,cmp_pct,def_2pt,def_pass_def,def_snp,def_td,down_3_att,down_3_conv,down_3_pct,down_4_att,down_4_conv,down_4_pct,dropback,fan_pts_allow,fan_pts_allow_k,fan_pts_allow_qb,fan_pts_allow_rb,fan_pts_allow_te,fan_pts_allow_wr,fd,ff,fg_blkd,fga,fgm,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,g2g_att,g2g_conv,g2g_pct,giveaway,gms_active,gp,gs,humidity,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_play,off_snp,off_yd,off_yd_per_play,opp_fd,opp_off_play,opp_off_yd,opp_off_yd_per_play,opp_pass_fd,opp_rush_fd,opp_score,opp_score_ot,opp_score_q1,opp_score_q2,opp_score_q3,opp_score_q4,over_under,pass_2pt,pass_att,pass_cmp,pass_fd,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,penalty,penalty_yd,point_spread,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_half_ppr,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_lng,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_fd,rush_lng,rush_td,rush_yd,rush_ypa,rz_att,rz_conv,rz_pct,sack,sack_yd,safe,score,score_ot,score_q1,score_q2,score_q3,score_q4,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,takeaway,td,temperature,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,turnover_diff,wind_speed,xp_blkd,xpa,xpm,yds_allow,year
2438,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,1.0,61.0,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,58.0,,,,,998.0,1083.0,362.0,,4.0,,,,,2015
471,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,3.0,,,51.0,3.0,,,,1091.0,1075.0,342.0,,8.0,,,,,2015
4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
442,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,62.0,,,,,,,,,674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,64.0,1.0,,,1.0,793.0,763.0,282.0,,7.0,,,,,2015
1160,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,6.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,16.0,16.0,8.0,66.0,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,69.5,69.5,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,2.0,10.0,,,,,,,,,,277.0,,4.0,,,65.0,51.0,11.0,7.0,36.0,1042.0,1083.0,385.0,,2.0,,,,,2015
5297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
5391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
4941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
3427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
734,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,14.0,59.0,,,,,,,,,928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,58.0,,,,,1055.0,1071.0,332.0,,7.0,,,,,2015
96,999.0,999.0,999.0,999.0,999.0,999.0,,,,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,,,,,,,16.0,16.0,16.0,59.0,,,,,,,,,1138.0,,,,,,,,,,,,,,,,4.0,572.0,347.0,,8.0,65.0,92.71,46.0,314.0,31.0,3821.0,6.7,11.0,,,,,,,,,,301.2,301.24,301.24,,,,,,,,,,,,,,,,,,,,,58.0,,18.0,1.0,344.0,5.9,,,,,,,,,,,,,,,,,,,1.0,56.0,,,,,1051.0,1148.0,370.0,,9.0,,,,,2015
1507,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,,,,,55.0,2.0,1.0,,1.0,1079.0,1090.0,410.0,,7.0,,,,,2015
2271,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,,,,,61.0,6.0,1.0,,2.0,561.0,611.0,203.0,,4.0,,,,,2015
1964,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,62.0,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,67.0,,,,,638.0,575.0,220.0,,10.0,,,,,2015
5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
1686,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,5.0,757.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,16.0,16.0,7.0,49.0,2.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7,102.7,102.7,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,2.0,12.0,,,,,,,,,,148.0,,3.0,,1.0,63.0,78.0,19.0,4.0,55.0,1046.0,1104.0,362.0,,3.0,,,,,2015
2121,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,10.0,10.0,,66.0,,,5.0,34.0,,106.0,21.2,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,28.0,,59.0,8.4,,21.9,26.9,16.9,,,,,,,,,,,10.0,,29.0,55.6,1.0,18.0,132.0,13.2,7.3,,1.0,,,,-3.0,-3.0,,,,,,,,,,,,,,1.0,36.0,,1.0,,1.0,65.0,1.0,,,,1042.0,1083.0,385.0,,2.0,,,,,2015
2354,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,62.0,,,,,,,,,920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,60.0,,,,,1086.0,1002.0,365.0,,8.0,,,,,2015
6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
4924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
378,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.8,1.8,47.7,,28.0,63.0,2.6,221.62,6.0,4052.0,85.0,,,,,,,,,,,,1.0,,18.0,,18.0,18.0,,,,,,,,,,,,,,,232.0,,1.0,,,59.0,1.0,,,,1139.0,1106.0,425.0,,8.0,,,,,2015
2135,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,3.0,1048.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,59.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9,115.9,115.9,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,3.0,14.0,,,,,,,,,,89.0,,1.0,,,56.0,100.0,17.0,3.0,82.0,1051.0,1148.0,370.0,,9.0,,,,,2015
6161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
2416,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,9.0,53.0,,,,,,,,,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,,,,,55.0,,,,,1095.0,1119.0,397.0,,7.0,,,,,2015
1238,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,58.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,3.0,,,69.0,3.0,,,,1050.0,1139.0,354.0,,4.0,,,,,2015
899,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,32.0,30.0,,9.0,10.0,6.0,5.0,54.0,93.8,,,,,,,,,16.0,16.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0,,,,,65.0,,,,,1054.0,1028.0,363.0,,6.0,,25.0,25.0,,2015
5090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
4139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
1411,999.0,999.0,999.0,999.0,999.0,999.0,,,,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,13.0,7.0,2.0,58.0,,,,,,,,,109.0,,,,,,,,,,,,,,,,,55.0,32.0,,4.0,88.0,77.31,2.0,17.0,3.0,513.0,9.3,16.0,,,,,,,,,,22.0,22.02,22.02,,,,,,,,,,,,,,,,,,,,,5.0,,,,-5.0,-1.0,,,,,,,,,,,,,,,1.0,,,,,57.0,,,,,1104.0,1075.0,321.0,,8.0,,,,,2015
4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
1539,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,4.0,874.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,15.0,15.0,15.0,58.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,106.0,106.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,69.0,95.0,28.0,5.0,67.0,1050.0,1139.0,354.0,,4.0,,,,,2015
996,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,14.0,978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,61.0,2.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,64.0,,64.0,64.0,,62.5,62.5,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,,,,,58.0,50.0,17.0,1.0,33.0,998.0,1083.0,362.0,,4.0,,,,,2015
4690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
4405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
4807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
5981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
901,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,2.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,3.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,48.3,48.3,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,23.0,,,,,,,,,,208.0,,5.0,,,72.0,52.0,14.0,1.0,30.0,1099.0,1095.0,296.0,,8.0,,,,,2015
3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
3337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
994,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,2.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,14.4,14.4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,284.0,,4.0,,,58.0,17.0,4.0,2.0,7.0,998.0,1083.0,362.0,,4.0,,,,,2015
4713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
1923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
148,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,,42.0,,,10.0,29.0,,162.0,16.2,,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,29.5,19.5,,,,,,,,,,,10.0,,24.0,45.5,2.0,22.0,72.0,7.2,3.3,,1.0,,3.0,,3.0,3.0,,,,,,,,,,,,,,,154.0,,1.0,,2.0,55.0,3.0,,,2.0,1085.0,1110.0,385.0,,8.0,,,,,2015
381,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,34.1,34.1,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.5,11.0,,,,,,,,,,92.0,,,,,58.0,29.0,12.0,4.0,17.0,1055.0,1071.0,332.0,,7.0,,,,,2015
1472,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,8.0,904.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,16.0,16.0,13.0,62.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,86.5,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,77.0,,,,,61.0,70.0,6.0,3.0,64.0,1153.0,1060.0,415.0,,10.0,,,,,2015
6655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
669,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,4.0,4.0,4.0,54.0,,,,,,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,77.0,55.0,,,,,,,,,,,22.0,,32.0,78.6,2.0,28.0,227.0,10.3,8.1,,63.0,,16.0,1.0,163.0,2.6,,,,,,,,,,,,,,,,,,,3.0,79.0,,,,,488.0,564.0,155.0,,8.0,,,,,2015
2385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
250,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,7.0,58.0,,,,,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,2.0,,6.0,66.7,,3.0,10.0,5.0,3.3,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,57.0,,,,,1104.0,1075.0,321.0,,8.0,,,,,2015
2750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
2020,999.0,999.0,999.0,999.0,999.0,999.0,,,,100.0,,,,,,,,,,,,,,,,,,,,1.0,37.0,30.0,,7.0,10.0,9.0,4.0,53.0,81.1,,,,,,,,,16.0,16.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,79.17,,,,3.0,3.0,3.0,,,,,,,,,,137.1,137.12,137.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,,1.0,,,60.0,1.0,,,,1086.0,1002.0,365.0,,8.0,,41.0,39.0,,2015
655,999.0,999.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,14.0,14.0,13.0,58.0,,,,,,,,,763.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.4,169.9,100.9,,,,,,,,,,,69.0,,51.0,62.2,4.0,111.0,789.0,11.4,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,62.0,2.0,,,2.0,1140.0,1016.0,386.0,,5.0,,,,,2015
2306,999.0,999.0,999.0,999.0,999.0,999.0,,,,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.0,,-8.0,,,,,16.0,16.0,16.0,63.0,,,,,,,,,1095.0,,,,,,,,,,,,,,,,1.0,535.0,312.0,,15.0,68.0,84.19,27.0,190.0,22.0,4042.0,7.6,13.0,,,,,,,,,,275.0,274.98,274.98,,,,,,,,,,,,,,,,,,,,,54.0,,21.0,6.0,213.0,3.9,,,,,,,,,,,,,,,,,,,6.0,72.0,,,,,1099.0,1095.0,296.0,,8.0,,,,,2015
3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
3023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
4738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015
