,blk_kick,blk_kick_ret_yd,cmp_pct,def_pass_def,def_snp,def_td,ff,fg_blkd,fga,fgm,fgm_0_19,fgm_20_29,fgm_30_39,fgm_40_49,fgm_50p,fgm_lng,fgm_pct,fum,fum_lost,fum_rec,fum_ret_yd,gms_active,gp,gs,int,int_ret_yd,kr,kr_lng,kr_td,kr_yd,kr_ypa,off_snp,pass_2pt,pass_att,pass_cmp,pass_int,pass_lng,pass_rtg,pass_sack,pass_sack_yds,pass_td,pass_yd,pass_ypa,pass_ypc,pr,pr_lng,pr_td,pr_yd,pr_ypa,pts_allow,pts_ppr,pts_std,punt_avg,punt_blkd,punt_in_20,punt_net_avg,punt_net_yd,punt_tb,punt_yds,punts,qb_hit,rec,rec_2pt,rec_lng,rec_pct,rec_td,rec_tgt,rec_yd,rec_ypr,rec_ypt,rush_2pt,rush_att,rush_lng,rush_td,rush_yd,rush_ypa,sack,sack_yd,safe,safe_allow,st_ff,st_fum_rec,st_snp,st_td,st_tkl_solo,tkl,tkl_ast,tkl_loss,tkl_solo,tm_def_snp,tm_off_snp,tm_st_snp,xp_blkd,xpa,xpm,year
454,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,,,,,,,,,,1.0,,,,,14.0,9.0,1.0,50.0,3.6,,,,,,,54.0,,,,,,,740.0,770.0,289.0,,,,2014
4143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1038,1.0,58.0,,2.0,568.0,,2.0,,,,,,,,,,,,,1.0,,10.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,86.5,,,,,,,,,11.0,,,,,,,,,,,,,,,,6.0,50.0,,,,,66.0,1.0,,43.0,13.0,5.0,30.0,1084.0,1131.0,351.0,,,,2014
1882,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,3.0,,,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,1.0,1.0,,,,1074.0,1076.0,372.0,,,,2014
477,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,2.0,3.0,,,,1057.0,1059.0,344.0,,,,2014
136,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,8.0,,,,,,,,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,1071.0,1128.0,406.0,,,,2014
1053,,,,,484.0,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,44.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,55.0,25.0,,30.0,1016.0,1088.0,355.0,,,,2014
4529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1022,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.0,373.0,119.0,,,,2014
3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1392,,,,1.0,187.0,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,11.6,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,6.0,,,,,176.0,,1.0,7.0,2.0,2.0,4.0,1122.0,1062.0,378.0,,,,2014
5433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
796,,,,,,,,,,,,,,,,,,,,,,16.0,15.0,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,1078.0,1062.0,330.0,,,,2014
5630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.0,286.0,106.0,,,,2014
872,,,,6.0,511.0,,,,,,,,,,,,,,,,,14.0,14.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,56.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,206.0,,8.0,67.0,27.0,2.0,31.0,1117.0,1109.0,341.0,,,,2014
1951,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,8.0,,,,,,,,471.0,,,,,,,,,,,,,,,,,,,12.8,8.8,,,,,,,,,,4.0,,9.0,57.1,1.0,7.0,28.0,7.0,4.0,,,,,,,,,,,,,96.0,,,,,,,1117.0,1109.0,341.0,,,,2014
1386,,,,,,,1.0,,,,,,,,,,,,,,,13.0,13.0,9.0,,,,,,,,509.0,,,,,,,,,,,,,,,,,,,187.9,144.9,,,,,,,,,,43.0,,46.0,72.9,2.0,59.0,349.0,8.1,5.9,,168.0,89.0,5.0,680.0,4.0,,,,,,,1.0,,,,,,,1122.0,1062.0,378.0,,,,2014
1667,,,,,24.0,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,,,1.0,,,,360.0,399.0,131.0,,,,2014
1517,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,2.0,,,,,,,,179.0,,,,,,,,,,,,,,,,,,,94.7,60.7,,,,,,,,,,34.0,,41.0,68.0,4.0,50.0,316.0,9.3,6.3,,20.0,9.0,,51.0,2.6,,,,,,,94.0,,3.0,3.0,,,,1045.0,1093.0,340.0,,,,2014
1490,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,810.0,,,,,,,,,,,,,,,,,,,147.1,110.1,,,,,,,,,,37.0,,51.0,56.9,8.0,65.0,621.0,16.8,9.6,,,,,,,,,,,,,4.0,,,,,,,1018.0,1059.0,332.0,,,,2014
4532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
807,,,,2.0,782.0,,,,,,,,,,,,,,,,,14.0,14.0,12.0,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,57.5,57.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,124.0,,2.0,59.0,11.0,,46.0,1049.0,1095.0,421.0,,,,2014
6394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1530,,,,,,,,,,,,,,,,,,1.0,,,,12.0,11.0,6.0,,,,,,,,441.0,,,,,,,,,,,,,,,,,,,91.4,60.4,,,,,,,,,,31.0,1.0,56.0,52.5,2.0,59.0,475.0,15.3,8.1,,1.0,,,-11.0,-11.0,,,,,,,,,,,,,,950.0,900.0,270.0,,,,2014
3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
99,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,87.0,31.0,,,,2014
5464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1907,,,51.4,,,,,,,,,,,,,,,1.0,,,,15.0,5.0,2.0,,,,,,,,76.0,,35.0,18.0,2.0,32.0,41.96,3.0,26.0,,175.0,5.0,9.7,,,,,,,11.9,11.9,,,,,,,,,,,,,,,,,,,,9.0,10.0,1.0,29.0,3.2,,,,,,,,,,,,,,1097.0,986.0,366.0,,,,2014
1298,,,,4.0,180.0,,,,,,,,,,,,,,,,,16.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,5.0,29.0,7.0,,16.0,1074.0,1076.0,372.0,,,,2014
288,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,,2.0,2.0,,,,1162.0,1176.0,454.0,,,,2014
2030,,,,,13.0,,,,,,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,3.0,4.0,,,1.0,843.0,756.0,260.0,,,,2014
1140,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,5.0,,,,,,,,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,1082.0,1024.0,309.0,,,,2014
1708,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,187.0,205.0,82.0,,,,2014
5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
762,,,,,,,,,,,,,,,,,,1.0,,,,16.0,16.0,,,,,,,,,260.0,,,,,,,,,,,,,,,,,,,77.3,59.3,,,,,,,,,,18.0,,28.0,62.1,,29.0,140.0,7.8,4.8,,85.0,41.0,2.0,333.0,3.9,,,,,,,20.0,,,,,,,1093.0,1050.0,355.0,,,,2014
1496,,,,,,,,,,,,,,,,,,,,,-2.0,14.0,14.0,14.0,,,,,,,,910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,1054.0,1128.0,402.0,,,,2014
5142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1149,,,,,,,,,,,,,,,,,,1.0,,,,16.0,16.0,16.0,,,,,,,,957.0,,,,,,,,,,,,,,,,,,,261.6,176.6,,,,,,,,,,85.0,,74.0,58.6,10.0,145.0,1133.0,13.3,7.8,,6.0,12.0,,33.0,5.5,,,,,,,1.0,,,,,,,1041.0,1058.0,327.0,,,,2014
5138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
712,,,,1.0,54.0,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,4.0,9.0,,,5.0,1083.0,1081.0,345.0,,,,2014
6198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
330,,,100.0,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,10.0,,1.0,1.0,,6.0,91.67,,,,6.0,6.0,6.0,,,,,,,0.24,0.24,44.6,,31.0,40.5,2874.0,5.0,3164.0,71.0,,,,,,,,,,,,,,,,,,,,,,,133.0,,1.0,1.0,,,,1059.0,1007.0,368.0,,,,2014
4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
IND,1.0,,,80.0,,2.0,21.0,,,,,,,,,,,,,14.0,52.0,,,,12.0,143.0,38.0,76.0,,1065.0,,,,,,,,,,,,,,,45.0,22.0,,312.0,,369.0,,129.0,,,,,,,,,83.0,,,,,,,,,,,,,,,,41.0,257.0,,,,,,,,,253.0,74.0,617.0,,,,,,,2014
2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,307.0,99.0,,,,2014
842,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,990.0,1113.0,314.0,,,,2014
814,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,6.0,,,,,,,,595.0,,,,,,,,,,,,,,,,,,,166.8,113.8,,,,,,,,,,53.0,,49.0,67.9,3.0,78.0,447.0,8.4,5.7,,96.0,19.0,2.0,391.0,4.1,,,,,,,,,,,,,,1084.0,1131.0,351.0,,,,2014
4660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
373,,,,2.0,724.0,,1.0,,,,,,,,,,,,,,,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.3,74.3,,,,,,,,,9.0,,,,,,,,,,,,,,,,1.0,8.0,,,,,29.0,,,72.0,31.0,1.0,41.0,1117.0,1109.0,341.0,,,,2014
5746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
809,,,,,36.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,1.0,,,1.0,213.0,210.0,80.0,,,,2014
329,,,,,30.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,4.0,79.0,57.0,30.0,,,,2014
4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1944,1.0,5.0,,,,,,,,,,,,,,,,,,1.0,,16.0,16.0,3.0,,,,,,,,336.0,,,,,,,,,,,,,,,,,,,97.1,82.1,,,,,,,,,,15.0,,22.0,83.3,1.0,18.0,113.0,7.5,6.3,,169.0,46.0,2.0,528.0,3.1,,,,1.0,,1.0,206.0,1.0,3.0,4.0,,,,1117.0,1109.0,341.0,,,,2014
3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
6055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
2199,,,,,180.0,,1.0,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,24.4,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,9.0,,,,,371.0,,6.0,23.0,5.0,2.0,10.0,1070.0,1140.0,384.0,,,,2014
4644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1928,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,5.0,27.0,,110.0,22.0,14.0,,,,,,,,,,,,,,,,,,,3.1,1.1,,,,,,,,,,2.0,,6.0,100.0,,2.0,11.0,5.5,5.5,,,,,,,,,,,,,31.0,,,,,,,639.0,539.0,205.0,,,,2014
2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
4058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
88,,,,10.0,1040.0,1.0,1.0,,,,,,,,,,,,,,,16.0,16.0,16.0,4.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,117.5,117.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,86.0,14.0,4.0,72.0,1048.0,1058.0,361.0,,,,2014
2224,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,4.0,4.0,,,,1047.0,1004.0,388.0,,,,2014
125,,,,3.0,781.0,,1.0,,,,,,,,,,,,,,,14.0,14.0,14.0,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,108.0,108.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,7.0,50.0,,,,,112.0,,,58.0,10.0,16.0,48.0,1057.0,1059.0,344.0,,,,2014
2391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
990,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,11.4,5.4,,,,,,,,,,6.0,,14.0,54.5,,11.0,54.0,9.0,4.9,,,,,,,,,,,,,12.0,,,,,,,1141.0,966.0,364.0,,,,2014
4406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1772,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,220.0,69.0,,,,2014
6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
1229,,,,1.0,436.0,,,,,,,,,,,,,,,,,16.0,16.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44.4,44.4,,,,,,,,,5.0,,,,,,,,,,,,,,,,1.0,4.0,,,,,8.0,,,36.0,10.0,5.0,26.0,1059.0,1007.0,368.0,,,,2014
1303,,,,,,,,,,,,,,,,,,1.0,,,,16.0,16.0,4.0,,,,,,,,255.0,,,,,,,,,,,,,,,,,,,10.8,4.8,,,,,,,,,,6.0,,13.0,75.0,,8.0,43.0,7.2,5.4,,3.0,5.0,,5.0,1.7,,,,,,,124.0,,,,,,,1084.0,1131.0,351.0,,,,2014
3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014
